Unnamed: 0,Area,Province,Author,Sample,Unique_Id,Flow,RockType,Rock_Name,Sample_Comment,Age,Uncertainty,Material,Latitude,Longitude,SiO2,TiO2,Al2O3,FeO,CaO,MgO,MnO,K2O,Na2O,P2O5,H2O,LOI,Li,Sc,Ti,V,Cr,Co,Ni,Cu,Zn,Ga,Rb,Sr,Y,Zr,Nb,Sn,Cs,Ba,La,Ce,Pr,Nd,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,Hf,Ta,Tl,Pb,Th,U,87Sr/86Sr,143Nd/144Nd,206Pb/204Pb,207Pb/206Pb,208Pb/204Pb,Fe2O3,Cr2O3,NiO,CoO,CO2,FeO_tot,src_FeIII_totFe,Total,SiO2_primary_wt,Al2O3_primary_wt,FeO_primary_wt,Fe2O3_primary_wt,MgO_primary_wt,CaO_primary_wt,Na2O_primary_wt,K2O_primary_wt,TiO2_primary_wt,MnO_primary_wt,Cr2O3_primary_wt,P2O5_primary_wt,NiO_primary_wt,CoO_primary_wt,H2O_primary_wt,CO2_primary_wt,ol_added,P,T,P_err,T_err
2835,1,MARR95,SMITH/1998,ABP0016-028-001,0.0,0.0,0.0,0.0,ICPAES,0.0,0.0,GL,33.8,-37.76,49.45592770429887,0.9210415685820844,15.767831201269377,7.688494606952926,12.404027211665246,9.881174219462144,0.0,0.10011321397631351,2.0122756009239016,0.11012453537394486,0.170192463759733,0.0,0.0,40.0,0.0,232.0,505.0,0.0,187.0,0.0,0.0,0.0,0.0,85.0,25.0,52.0,0.0,0.0,0.0,0.0,3.2,8.5,0.0,5.8,1.9,0.78,2.9,0.0,3.7,0.0,2.6,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.702881,0.513104,18.773,15.529,38.313,1.3910806194790404,0.07389436414162882,0.023822690114768622,0.0,0.0,8.93,0.14,99.99999999999997,48.84182267699116,14.658056390359933,7.889058072583653,1.293173290834004,12.615527179223655,11.531004360416476,1.8706471964840325,0.093067024700698,0.8562166272464228,0.0,0.06869351546778285,0.10237372717076777,0.022145996530216344,0.0,0.1582139419911867,0.0,0.06803355079217153,1.2599014183985096,1345.7052607999017,0.24,39.0
2836,1,MARR95,SMITH/1998,ABP0016-028-003,0.0,0.0,0.0,0.0,ICPAES,0.0,0.0,GL,33.8,-37.76,49.98413730707489,1.0911818478812663,16.017348225780058,7.9722346456763775,11.912902742923917,8.739465625691244,0.0,0.13014095433446296,2.2724612795325454,0.12013011169335042,0.22424287516092078,0.0,0.0,38.0,0.0,206.0,469.0,0.0,194.0,0.0,0.0,0.0,0.0,97.0,26.0,54.0,0.0,0.0,0.0,0.0,4.6,11.2,0.0,7.4,2.4,0.91,3.3,0.0,4.1,0.0,2.7,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.702905,0.513073,18.789,15.527,38.424,1.4424177523010477,0.06862336526393288,0.02471326668598246,0.0,0.0,9.26,0.14,100.00000000000001,48.84742881230277,14.072249860968686,8.353107306543516,1.2672548993851058,13.539658300344703,10.466235834095443,1.9965004490249294,0.11433703012037029,0.9586720217784901,0.0,0.06028995116309589,0.10554187395726475,0.02171216226205018,0.0,0.19701149805356086,0.0,0.11465250110668443,1.3903294382791194,1366.0819637759705,0.24,39.0
2837,1,MARR95,SMITH/1998,ABP0016-028-030,0.0,0.0,0.0,0.0,ICPAES,0.0,0.0,WR,33.8,-37.76,49.94184020692812,1.0488593258320928,14.89581946398078,8.13551770155993,11.608048884930183,10.075100639483276,0.16136297320493737,0.10085185825308585,2.1279742091401115,0.09076667242777726,0.24002742264234433,0.0,0.0,39.0,0.0,232.0,510.0,0.0,208.0,0.0,0.0,0.0,0.0,106.0,28.0,59.0,0.0,0.0,0.0,0.0,4.8,11.9,0.0,8.3,2.6,0.99,3.5,0.0,0.0,0.0,0.0,0.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4719605830033693,0.07517658877158225,0.026693469842426768,0.0,0.0,9.38,0.14,100.0,49.10443562042009,13.546176667946847,8.368241862461282,1.3385928953981137,13.565342681626626,10.556296103457559,1.9351680954209742,0.0917141277450698,0.9538269285487266,0.14674260439211187,0.06836517824721902,0.08254271497056306,0.024274895331565127,0.0,0.2182796240332665,0.0,0.08675799086757997,1.3397712749715889,1366.0810801156085,0.24,39.0
2838,1,MARR95,SMITH/1998,ABP0016-028-083,0.0,0.0,0.0,0.0,ICPAES,0.0,0.0,WR,33.8,-37.76,49.626039588999795,0.8838209711858714,15.157021712750806,7.793066016277077,12.536035384406496,10.016637673439876,0.1625417878042982,0.10158861737768637,1.9708191771271155,0.07111203216438047,0.17270064954206685,0.0,0.0,40.0,0.0,247.0,497.0,0.0,192.0,0.0,0.0,0.0,0.0,83.0,26.0,49.0,0.0,0.0,0.0,0.0,3.1,8.5,0.0,5.9,2.0,0.78,2.9,0.0,0.0,0.0,0.0,0.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4100007421166878,0.07379551581013552,0.024820130997716332,0.0,0.0,8.92,0.14,100.00000000000001,48.98327035130132,14.062091740039795,7.992291347772055,1.3081435235056236,12.812594962623056,11.63044316837074,1.8284489259837264,0.09424994463833647,0.8199745183535275,0.1507999114213386,0.06846459238444606,0.06597496124683562,0.023027146474038387,0.0,0.16022490588517196,0.0,0.06976744186046517,1.253405365886211,1352.4103860702376,0.24,39.0
2839,1,MARR95,SMITH/1998,ABP0016-028-032,0.0,0.0,0.0,0.0,ICPAES,0.0,0.0,WR,33.8,-37.76,49.87141985196144,1.0419383863594378,14.961425955588433,7.986305992845136,11.774915356528016,10.065327130365443,0.16185450661894182,0.09104315997315476,2.1850358393557148,0.09104315997315476,0.22457312793378176,0.0,0.0,38.0,0.0,233.0,505.0,0.0,198.0,0.0,0.0,0.0,0.0,104.0,27.0,58.0,0.0,0.0,0.0,0.0,4.5,11.1,0.0,7.6,2.4,0.93,3.2,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4449636835056714,0.0746663163571837,0.025487532634484677,0.0,0.0,9.18,0.14,100.0,49.12108909429761,13.735677622243475,8.20311193691084,1.326581797176212,13.226827677773306,10.810229041441096,2.006021883978757,0.08358424516578174,0.9565752502306155,0.14859421362805644,0.06854911114536094,0.08358424516578174,0.023399409434160575,0.0,0.2061744714089285,0.0,0.07876554583141414,1.3153067566694188,1360.2976774818467,0.24,39.0
2840,1,MARR95,SMITH/1998,ABP0016-028-005,0.0,0.0,0.0,0.0,ICPAES,0.0,0.0,WR,33.8,-37.76,49.64838486007839,1.0400210780126242,15.277202825564085,8.032395801544103,11.702761450646909,10.127583895598661,0.16155667231264068,0.08077833615632034,2.0497502799666285,0.10097292019540043,0.2221404244298809,0.0,0.0,38.0,0.0,234.0,510.0,0.0,217.0,0.0,0.0,0.0,0.0,101.0,26.0,56.0,0.0,0.0,0.0,0.0,4.4,11.0,0.0,7.3,2.2,0.91,3.3,0.0,4.0,0.0,2.7,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4533027203281268,0.0752668302803746,0.027881904885856408,0.0,0.0,9.25,0.14,99.99999999999999,48.90808035040841,14.011568693255786,8.24807315136851,1.3329044021002696,13.31911500745758,10.733250572031361,1.879939487594797,0.07408628522541047,0.9538609222771635,0.14817257045082094,0.06903137798448089,0.09260785653176327,0.025572038943757102,0.0,0.20373728436987976,0.0,0.07961343764381046,1.3293583908302191,1359.698358595369,0.24,39.0
2841,1,MARR95,SMITH/1998,ABP0016-028-074,0.0,0.0,0.0,0.0,ICPAES,0.0,0.0,WR,33.8,-37.76,50.179571519086785,1.0301090901275944,14.962079556605753,7.902874550260078,11.667770288177902,9.974719704403835,0.16318559843605457,0.08159279921802728,2.18260737908223,0.10199099902253413,0.22234037786912436,0.0,0.0,38.0,0.0,234.0,501.0,0.0,205.0,0.0,0.0,0.0,0.0,106.0,26.0,60.0,0.0,0.0,0.0,0.0,4.5,10.9,0.0,7.5,2.2,0.86,3.3,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4298684185977275,0.07468409212983926,0.026605626982515805,0.0,0.0,9.01,0.14,100.00000000000001,49.42162429425701,13.763770842170024,8.120250123103807,1.3153506618901951,13.073583903376873,10.73330187010393,2.0078029722047592,0.07505805503569192,0.9476079448256127,0.15011611007138384,0.06870266434165485,0.09382256879461491,0.02447478985218526,0.0,0.20453319997226022,0.0,0.0770650669127827,1.2570942495039015,1353.791442647871,0.24,39.0
2842,1,MARR95,SMITH/1998,ABP0016-028-024,0.0,0.0,0.0,0.0,ICPAES,0.0,0.0,WR,33.8,-37.76,49.80005837352206,1.040689603380301,14.977768017277276,8.081260855425503,11.529208351173924,10.315070480563572,0.1632454279812237,0.08162271399061186,2.1323934030047345,0.08162271399061186,0.22854359917371317,0.0,0.0,38.0,0.0,234.0,527.0,0.0,214.0,0.0,0.0,0.0,0.0,105.0,26.0,64.0,0.0,0.0,0.0,0.0,4.4,11.2,0.0,7.3,2.2,0.89,3.2,0.0,4.0,0.0,2.7,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4621438827271669,0.07858871608886682,0.027783861700441836,0.0,0.0,9.21,0.14,100.00000000000001,49.072814582044074,13.778202818469321,8.282705337737386,1.345041193237901,13.388011931129748,10.605837319393942,1.9616106192507463,0.07508557394261202,0.9573410677683022,0.15017114788522404,0.07229456807359104,0.07508557394261202,0.025558660085228016,0.0,0.21023960703931374,0.0,0.0770650669127827,1.3290602528994915,1361.982107760527,0.24,39.0
2843,1,MARR95,SMITH/1998,ABP0016-028-087,0.0,0.0,0.0,0.0,ICPAES,0.0,0.0,WR,33.8,-37.76,49.639133755942744,0.904377257784832,15.201667164563018,7.698994080148941,12.468212306763919,10.120896053412277,0.16258467555682374,0.0609692533338089,1.9815007333487888,0.08129233777841187,0.1788431431125061,0.0,0.0,41.0,0.0,266.0,555.0,0.0,202.0,0.0,0.0,0.0,0.0,89.0,25.0,56.0,0.0,0.0,0.0,0.0,3.4,8.8,0.0,6.2,1.8,0.8,2.9,0.0,3.9,0.0,2.7,0.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3929802909263627,0.08242921112224295,0.02611973620531485,0.0,0.0,8.81,0.14,99.99999999999999,49.07122484018005,14.230984552504076,7.875317001986762,1.3040333528895194,12.590343596859691,11.672070886311793,1.8549745907341506,0.05707614125335845,0.8466294285914842,0.1522030433422891,0.07716580145171573,0.07610152167114455,0.024451894547449254,0.0,0.16742334767651806,0.0,0.06191369606003756,1.2166664797470288,1345.8192563301163,0.24,39.0
2844,1,MARR95,SMITH/1998,ABP0016-028-015,0.0,0.0,0.0,0.0,ICPAES,0.0,0.0,WR,33.8,-37.76,49.49813669803269,0.8936881471946813,15.162231860927944,8.061270198638569,12.318678665308504,10.165702674339498,0.1624887540353966,0.05077773563606144,1.8686206714070608,0.07108882989048601,0.1746754105880513,0.0,0.0,41.0,0.0,249.0,552.0,0.0,249.0,0.0,0.0,0.0,0.0,85.0,25.0,52.0,0.0,0.0,0.0,0.0,3.3,8.6,0.0,6.0,2.0,0.69,2.9,0.0,3.8,0.0,2.6,0.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.458526969839979,0.0819352791998568,0.03217810496125031,0.0,0.0,9.23,0.14,100.00000000000001,48.76216196514633,13.892226755207535,8.27726452931367,1.3363591573755755,13.389063159862163,11.286852681893343,1.712102962463629,0.046524537023468086,0.8188318516130383,0.1488785184750978,0.07507229069810492,0.0651343518328554,0.02948283173445683,0.0,0.16004440736072983,0.0,0.08045977011494258,1.315500452913404,1363.9618664063287,0.24,39.0
2845,1,MARR95,SMITH/1998,ABP0016-028-080,0.0,0.0,0.0,0.0,ICPAES,0.0,0.0,WR,33.8,-37.76,49.691779331026886,0.8960812666250751,15.29447798262344,7.715056050808572,12.412762091090528,10.040183282867316,0.16292386665910455,0.050913708330970184,1.9856346249078367,0.07127919166335825,0.17717970499177618,0.0,0.0,40.0,0.0,250.0,544.0,0.0,192.0,0.0,0.0,0.0,0.0,89.0,27.0,52.0,0.0,0.0,0.0,0.0,3.3,8.7,0.0,6.2,2.0,0.78,2.9,0.0,0.0,0.0,0.0,0.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.395886385973246,0.08096403799304205,0.024878474438845263,0.0,0.0,8.81,0.14,99.99999999999999,49.090777287127516,14.267856590169576,7.901871642357534,1.3021893780136835,12.639445098034036,11.579572026242843,1.8523515546491822,0.047496193708953416,0.835933009277581,0.1519878198686507,0.07552943515680677,0.06649467119253494,0.023208540093942975,0.0,0.16528675410715774,0.0,0.06498363721365127,1.2182301618252156,1346.0645434018597,0.24,39.0
2846,1,MARR95,SMITH/1998,ABP0016-028-009,0.0,0.0,0.0,0.0,ICPAES,0.0,0.0,WR,33.8,-37.76,49.77470601254595,0.8922742165622414,15.35117231676402,7.51659911615819,12.725047065745605,9.784597942983671,0.16223167573858935,0.04055791893464734,2.048174906199691,0.07097635813563286,0.18048273925918065,0.0,0.0,41.0,0.0,265.0,507.0,0.0,140.0,0.0,0.0,0.0,0.0,89.0,25.0,51.0,0.0,0.0,0.0,0.0,3.3,8.9,0.0,6.1,1.9,0.8,3.0,0.0,3.8,0.0,2.6,0.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3599795394829453,0.0751367083441111,0.01806348314551856,0.0,0.0,8.62,0.14,100.00000000000001,49.20217184515603,14.37812872000418,7.704230145250711,1.27377639125998,12.256415424637716,11.9184620499374,1.9183500670018772,0.03798713003964109,0.8357168608721044,0.15194852015856436,0.07037412139457838,0.06647747756937211,0.01691851804140517,0.0,0.16904272867640294,0.0,0.06147348662599722,1.1717767506654992,1338.6148580841646,0.24,39.0
2847,1,MARR95,SMITH/1998,ABP0016-028-082,0.0,0.0,0.0,0.0,ICPAES,0.0,0.0,WR,33.8,-37.76,49.75237361171189,0.8896990200834476,15.347308096439471,7.694885502108091,12.42545563275633,9.988893543664162,0.1617634581969905,0.040440864549247627,1.9411614983638859,0.07077151296118335,0.1718736743343024,0.0,0.0,40.0,0.0,234.0,519.0,0.0,361.0,0.0,0.0,0.0,0.0,89.0,25.0,57.0,0.0,0.0,0.0,0.0,3.2,8.5,0.0,6.1,1.9,0.75,2.8,0.0,3.7,0.0,2.6,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3922369252119515,0.07669310699367148,0.046443552625373134,0.0,0.0,8.85,0.14,100.0,49.14301406970102,14.309985560426625,7.88482959814738,1.2981358145209734,12.609295149254873,11.585620720529855,1.8099586479590961,0.03770747183248122,0.8295643803145877,0.1508298873299249,0.07150942997738516,0.06598807570684212,0.04330443901091619,0.0,0.1602567552880451,0.0,0.06542056074766359,1.1970048124561508,1343.9611462824714,0.24,39.0
2848,1,MARR95,SMITH/1998,ABP0016-028-044,0.0,0.0,0.0,0.0,ICPAES,0.0,0.0,WR,33.8,-37.76,49.66429008433593,0.8794612736285826,15.35519166254962,7.737237457877208,12.46408908487405,9.997554018605381,0.16174000434548644,0.03032625081477871,1.9610975526890233,0.07076125190115033,0.17993575483435365,0.0,0.0,40.0,0.0,233.0,512.0,0.0,177.0,0.0,0.0,0.0,0.0,86.0,25.0,51.0,0.0,0.0,0.0,0.0,3.2,8.9,0.0,6.1,1.8,0.76,2.9,0.0,3.8,0.0,2.7,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3998996716765422,0.07564774091243616,0.02276819095546548,0.0,0.0,8.9,0.14,100.0,49.03987520378771,14.281596564082019,7.931987458113039,1.3020223244647944,12.70659039821401,11.592632365709768,1.823982707986776,0.028205918164743965,0.8179716267775744,0.15043156354530143,0.07035864744889986,0.06581380905106937,0.021176298210135645,0.0,0.16735511444414747,0.0,0.06759906759906764,1.222781385894929,1347.1456136441175,0.24,39.0
2849,1,MARR95,SMITH/1998,ABP0016-028-052,0.0,0.0,0.0,0.0,ICPAES,0.0,0.0,WR,33.8,-37.76,49.78336993666312,0.8753567398390982,15.216957279761065,7.738153580177627,12.34660145842821,10.12767390860352,0.16285706787704152,0.03053570022694528,1.9644633812668133,0.07124996719620566,0.17914277466474568,0.0,0.0,41.0,0.0,256.0,536.0,0.0,184.0,0.0,0.0,0.0,0.0,90.0,25.0,55.0,0.0,0.0,0.0,0.0,3.4,8.8,0.0,6.4,1.9,0.78,3.0,0.0,0.0,0.0,0.0,0.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4000654258380956,0.07974068328704309,0.02383209617045656,0.0,0.0,8.84,0.14,99.99999999999997,49.18908328978481,14.216843318345326,7.918489108409044,1.3080480170004916,12.667837825445593,11.535137755955121,1.8353516792245153,0.028528782578619377,0.8178251005870898,0.1521535070859703,0.07449983459554606,0.06656715935011187,0.02226576384319314,0.0,0.16736885779456764,0.0,0.06367041198501877,1.2008177338910406,1345.3834091478639,0.24,39.0
2850,1,MARR95,SMITH/1998,ABP0016-028-039,0.0,0.0,0.0,0.0,ICPAES,0.0,0.0,WR,33.8,-37.76,49.698777625606446,0.8885600225626508,15.166104021467062,7.745820051230234,12.460034861844443,10.13766207560115,0.16155636773866378,0.030291818950999454,1.979065504798631,0.06058363790199891,0.17165364072233028,0.0,0.0,40.0,0.0,246.0,519.0,0.0,170.0,0.0,0.0,0.0,0.0,87.0,25.0,50.0,0.0,0.0,0.0,0.0,3.3,8.5,0.0,6.1,1.9,0.79,2.9,0.0,3.8,0.0,2.7,0.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4014525217321914,0.0765949240612908,0.021842925781916524,0.0,0.0,8.92,0.14,100.00000000000003,49.10589797121567,14.16225119615961,7.926771253062387,1.3086896030891588,12.695338710523247,11.635298253036588,1.8480700628810145,0.028286786676750234,0.829745742518006,0.15086286227600143,0.07152506361365708,0.05657357335350047,0.020397130426159985,0.0,0.1602917911682516,0.0,0.06410856340664488,1.2165418921962785,1348.0014345378045,0.24,39.0
2851,1,MARR95,SMITH/1998,ABP0016-028-072,0.0,0.0,0.0,0.0,ICPAES,0.0,0.0,WR,33.8,-37.76,50.243546880575416,0.8709826711811098,14.847216231994267,7.7256162933764445,12.37605609515484,10.066939245977014,0.16204328766160184,0.02025541095770023,1.954647157418072,0.0708939383519508,0.17217099314045195,0.0,0.0,40.0,0.0,234.0,475.0,0.0,167.0,0.0,0.0,0.0,0.0,82.0,26.0,46.0,0.0,0.0,0.0,0.0,3.0,8.5,0.0,6.0,1.9,0.76,2.8,0.0,0.0,0.0,0.0,0.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3977970524332157,0.07031260805746481,0.021522133720467403,0.0,0.0,8.87,0.14,100.00000000000001,49.60555296129977,13.850616686755075,7.911484233109432,1.303971793541266,12.664599128617676,11.54532987122422,1.82344407949777,0.018895793569925063,0.8125191235067785,0.1511663485594005,0.06559296821928097,0.06613527749473777,0.02007748926030426,0.0,0.16061424534436308,0.0,0.06498363721365127,1.1382515231724033,1343.9786262662624,0.24,39.0
2852,1,MARR95,SMITH/1998,ABP0016-028-066,0.0,0.0,0.0,0.0,ICPAES,0.0,0.0,WR,33.8,-37.76,49.94305455414839,0.8929274280302841,15.129031763558565,7.722807562202832,12.490837089832725,10.014992857566936,0.0,0.04058761036501292,1.9989398104768858,0.09132212332127905,0.17858548560605686,0.0,0.0,41.0,0.0,256.0,522.0,0.0,172.0,0.0,0.0,0.0,0.0,92.0,26.0,57.0,0.0,0.0,0.0,0.0,3.3,8.8,0.0,6.0,2.0,0.79,2.9,0.0,3.8,0.0,2.6,0.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3972888682306275,0.07741632095890126,0.022208525701475943,0.0,0.0,8.85,0.14,99.99999999999997,49.312181243164645,14.092366606482907,7.913713351936377,1.3015444275616936,12.6695192533458,11.63494519958446,1.861969296765345,0.03780648318305264,0.8317426300271578,0.0,0.0721116323455564,0.08506458716186836,0.020686762435686814,0.0,0.1663485260054315,0.0,0.0662931839402428,1.1833825778439742,1345.7104398539973,0.24,39.0
2853,1,MARR95,SMITH/1998,ABP0016-028-017,0.0,0.0,0.0,0.0,ICPAES,0.0,0.0,WR,33.8,-37.76,50.01658265689565,0.9088476481185113,15.490359365184736,7.481114497798375,12.683917726489113,9.657754678358247,0.1597973886801778,0.03994934717004445,1.897593990577111,0.04993668396255556,0.16379232339718222,0.0,0.0,40.0,0.0,242.0,482.0,0.0,208.0,0.0,0.0,0.0,0.0,79.0,25.0,50.0,0.0,0.0,0.0,0.0,3.0,8.2,0.0,6.0,1.9,0.75,2.8,0.0,0.0,0.0,0.0,0.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.35355930152826,0.07035990881760304,0.026434483022418413,0.0,0.0,8.71,0.14,99.99999999999999,49.41101883738818,14.479512559239732,7.678448081330122,1.2652307441106598,12.209305532310486,11.85620951014471,1.7737636275019648,0.037342392157936104,0.8495394215930451,0.14936956863174441,0.06576846665553752,0.04667799019742011,0.024709460890906327,0.0,0.15310380784753783,0.0,0.06323185011709606,1.11165537633787,1332.6887438683602,0.24,39.0
2854,1,MARR95,SMITH/1998,ABP0016-028-034,0.0,0.0,0.0,0.0,ICPAES,0.0,0.0,WR,33.8,-37.76,49.88920307005279,1.078253738556274,15.165439156175742,7.753243410074363,11.970613264157153,9.913944096170185,0.15974129460092948,0.06988681638790666,2.1864589698502224,0.08985447821302282,0.219644280076278,0.0,0.0,38.0,0.0,244.0,514.0,0.0,204.0,0.0,0.0,0.0,0.0,106.0,26.0,60.0,0.0,0.0,0.0,0.0,4.4,11.0,0.0,7.5,2.2,0.87,3.2,0.0,4.0,0.0,2.7,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4027956312936085,0.07500476772562582,0.02591702666590955,0.0,0.0,9.03,0.14,100.00000000000001,49.22300750644765,14.06286967988451,7.957539337637298,1.300808499327887,12.734584094618729,11.100316488598768,2.027497340286187,0.06480585105937564,0.9998617020589381,0.14812765956428708,0.06955171314415587,0.08332180850491144,0.02403278696643332,0.0,0.2036755319008946,0.0,0.07019990701999074,1.250260058756183,1348.2442948220214,0.24,39.0
2855,1,MARR95,SMITH/1998,ABP0016-028-016,0.0,0.0,0.0,0.0,ICPAES,0.0,0.0,WR,33.8,-37.76,50.003579369081955,1.1083061721182303,15.486332188787163,7.693841477364176,12.131459451564412,9.395640612281573,0.1597558446296548,0.0798779223148274,2.1067802010535726,0.09984740289353426,0.22166123442364602,0.0,0.0,38.0,0.0,253.0,527.0,0.0,346.0,0.0,0.0,0.0,0.0,105.0,26.0,64.0,0.0,0.0,0.0,0.0,4.4,11.1,0.0,7.4,2.3,0.87,3.3,0.0,4.1,0.0,2.7,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.392048029639832,0.07690878006446294,0.043961313782979725,0.0,0.0,8.96,0.14,100.00000000000001,49.21128313588858,14.167917581437695,7.951201272518355,1.2735373045671763,12.732078911902727,11.098658840391245,1.9274214117881079,0.07307758907253496,1.0139515483814219,0.14615517814506992,0.07036122200911962,0.09134698634066885,0.04021870788100136,0.0,0.20279030967628453,0.0,0.08172635445362725,1.2328804885306264,1345.7116866404076,0.24,39.0
2856,1,MARR95,SMITH/1998,ABP0016-028-076,0.0,0.0,0.0,0.0,ICPAES,0.0,0.0,WR,33.8,-37.76,50.00408530471688,1.0881304248780475,15.143980316880715,7.829747292113304,11.969434673658522,9.73327673629446,0.15972556695457577,0.06987993554262689,2.1562951538867727,0.09982847934660985,0.22161922414947388,0.0,0.0,38.0,0.0,253.0,546.0,0.0,218.0,0.0,0.0,0.0,0.0,110.0,26.0,68.0,0.0,0.0,0.0,0.0,4.5,11.1,0.0,7.3,2.2,0.89,3.3,0.0,4.1,0.0,2.7,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4166374915093964,0.07966648075550072,0.027692919313146304,0.0,0.0,9.12,0.14,100.00000000000003,49.233835937794225,13.889382953286326,8.06475651129376,1.2992766903971855,12.955407534511801,10.97783135200416,1.9776576914369448,0.06409075851878991,0.9979846683640156,0.14649316232866305,0.07306654106782941,0.09155822645541416,0.025398709809864202,0.0,0.20325926273101935,0.0,0.07961343764381046,1.261563275716452,1352.507501108717,0.24,39.0
2857,1,MARR95,SMITH/1998,ABP0016-028-081,0.0,0.0,0.0,0.0,ICPAES,0.0,0.0,WR,33.8,-37.76,49.770113672446456,0.9194478831054367,15.44072803693369,7.520484043878706,12.65240239142916,9.784124756089373,0.1599039796705107,0.08994598856466227,1.968817749693163,0.06995799110584844,0.15790517992462932,0.0,0.0,39.0,0.0,259.0,528.0,0.0,223.0,0.0,0.0,0.0,0.0,92.0,24.0,56.0,0.0,0.0,0.0,0.0,2.9,7.9,0.0,5.9,1.7,0.74,2.7,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.360682440107366,0.07712616670651809,0.02835972034446978,0.0,0.0,8.75,0.14,100.0,49.197776157477655,14.462007895199552,7.708372402720605,1.2744347380915289,12.25556308859155,11.850422003445074,1.8440230131743145,0.0842447061856284,0.8611681076753135,0.14976836655222842,0.07223747670240335,0.06552366036659993,0.02656212184725595,0.0,0.14789626197032557,0.0,0.06147348662599722,1.1678731503829984,1337.5587490207108,0.24,39.0
2858,1,MARR95,SMITH/1998,ABP0016-028-011,0.0,0.0,0.0,0.0,ICPAES,0.0,0.0,WR,33.8,-37.76,49.831738093566166,0.9283556976565812,15.482577280272661,7.348584197708266,12.777368741940043,9.862531497684971,0.1597171092742505,0.019964638659281313,1.9265876306206469,0.059893915977843944,0.1776852840676037,0.0,0.0,41.0,0.0,246.0,499.0,0.0,178.0,0.0,0.0,0.0,0.0,82.0,27.0,50.0,0.0,0.0,0.0,0.0,3.3,8.9,0.0,6.4,2.1,0.8,2.9,0.0,0.0,0.0,0.0,0.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3295805720924134,0.0728048880816919,0.022610452397602572,0.0,0.0,8.56,0.14,100.0,49.36810154349792,14.690903106057226,7.502440083124745,1.2615948238277916,11.85751747659452,12.12402061621744,1.8280749835390364,0.018943782212839756,0.8808858728970482,0.15155025770271804,0.06908213904530507,0.05683134663851931,0.021454306950596306,0.0,0.16859966169427387,0.0,0.04988123515439434,1.086362987394352,1325.6064991529934,0.24,39.0
