Area,Province,Author,Sample,Volcano,Stage,Rock Type,Rock_Name,Sample_Comment,Age,Uncertainty,Material,Latitude,Longditude,SiO2,TiO2,Al2O3,FeO,CaO,MgO,MnO,K2O,Na2O,P2O5,H2O,LOI,Li,Sc,Ti,V ,Cr,Co,Ni,Cu,Zn,Ga,Rb,Sr,Y ,Zr,Nb,Sn,Cs,Ba,La,Ce,Pr,Nd,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,Hf,Ta,Tl,Pb,Th,U ,87Sr/86Sr,143Nd/144Nd,206Pb/204Pb,207Pb/206Pb,208Pb/204Pb
OIB,Kauai,Garcia_2010,samp.KV04-5,Kauai,Rejuvenated,VOLCANICROCK,FOIDITE,HAWAIIANISLANDS/KAUAI/KAUAI/REJUVENATEDSTAGE/KOLOASERIES/PACIFICOCEAN,3.7,0.2,Stratigraphic,22.1656,-159.463,38.7744,3.19307,9.76104,12.8283,12.9281,15.9354,0.199817,1.11598,2.25793,0.711347,0,2.296650718,,,,317,618,,353,,112,,35.9,853,21.4,200,74.5,,,881,,,,,,,,,,,,,,,,,,,,,,,,,
OIB,Kauai,Garcia_2010,samp.0626-1A,Kauai,Rejuvenated,VOLCANICROCK,BASANITE,HAWAIIANISLANDS/KAUAI/KAUAI/REJUVENATEDSTAGE/KOLOASERIES/PACIFICOCEAN,3.7,0.2,Stratigraphic,21.9754,-159.456,42.9562,2.35658,10.9994,12.7172,11.8486,13.9818,0.202195,1.01906,2.84083,0.530761,0,0.541439088,,,,284,611,,388,,123,,25.3,682,20.2,136,51.8,,,701,,,,,,,,,,,,,,,,,,,,,,,,,
OIB,Kauai,Garcia_2010,samp.0626-1B,Kauai,Rejuvenated,VOLCANICROCK,BASANITE,HAWAIIANISLANDS/KAUAI/KAUAI/REJUVENATEDSTAGE/KOLOASERIES/PACIFICOCEAN,3.7,0.2,Stratigraphic,21.9754,-159.456,42.9627,2.36168,10.9258,12.889,11.8693,14.2127,0.202894,0.982006,2.66805,0.521437,0,0.398575305,,,,282,604,,378,,122,,24.5,676,20.2,136,51.4,,,708,,,,,,,,,,,,,,,,,,,,,,,,,
OIB,Kauai,Garcia_2010,samp.0623-4,Kauai,Rejuvenated,VOLCANICROCK,FOIDITE,HAWAIIANISLANDS/KAUAI/KAUAI/REJUVENATEDSTAGE/KOLOASERIES/PACIFICOCEAN,3.7,0.2,Stratigraphic,21.9414,-159.528,39.6726,2.54533,9.03504,12.9377,11.2441,17.5925,0.238812,1.09754,2.75629,0.736336,0,2.154485291,,,,266,659,,494,,123,,24.1,551,30,194,68.7,,,768,,,,,,,,,,,,,,,,,,,,,,,,,
OIB,Kauai,Garcia_2010,samp.0705-3,Kauai,Rejuvenated,VOLCANICROCK,BASANITE,HAWAIIANISLANDS/KAUAI/KAUAI/REJUVENATEDSTAGE/KOLOASERIES/PACIFICOCEAN,3.7,0.2,Stratigraphic,22.4115,-159.375,44.6517,2.45301,11.7898,12.3281,11.6786,12.4066,0.192116,1.10517,2.73007,0.397376,0,0.264410365,,,,273,529,,298,,112,,27.6,578,18.9,126,41.3,,,541,,,,,,,,,,,,,,,,,,,,,,,,,
OIB,Kauai,Garcia_2010,samp.0707-6,Kauai,Rejuvenated,VOLCANICROCK,BASANITE,HAWAIIANISLANDS/KAUAI/KAUAI/REJUVENATEDSTAGE/KOLOASERIES/PACIFICOCEAN,3.7,0.2,Stratigraphic,21.8964,-159.577,44.8131,2.25748,11.1705,12.237,11.7092,13.5184,0.193121,0.945275,2.93747,0.417751,0,-0.196221594,,,,254,544,,338,,110,,22.2,582,18.9,126,39.3,,,836,,,,,,,,,,,,,,,,,,,,,,,,,
OIB,Kauai,Garcia_2010,samp.0709-5,Kauai,Rejuvenated,VOLCANICROCK,BASANITE,HAWAIIANISLANDS/KAUAI/KAUAI/REJUVENATEDSTAGE/KOLOASERIES/PACIFICOCEAN,3.7,0.2,Stratigraphic,21.9081,-159.571,43.5315,2.66402,11.2844,12.0082,12.2745,11.931,0.191947,1.36787,3.52576,0.587963,0,0.626393964,,,,241,518,,360,,117,,34,760,30.3,155,57.9,,,750,,,,,,,,,,,,,,,,,,,,,,,,,
OIB,Kauai,Garcia_2010,samp.0228-2,Kauai,Rejuvenated,VOLCANICROCK,BASANITE,HAWAIIANISLANDS/KAUAI/KAUAI/REJUVENATEDSTAGE/KOLOASERIES/PACIFICOCEAN,3.7,0.2,Stratigraphic,21.9697,-159.512,44.56,2.25836,11.4132,12.4547,11.5043,13.3761,0.21248,0.818553,2.69141,0.365263,0,0.341663413,,,,268,571,,365,,114,,19.4,537,19.8,118,35.9,,,426,,,,,,,,,,,,,,,,,,,,,,,,,
OIB,Kauai,Garcia_2010,samp.0712-2,Kauai,Rejuvenated,VOLCANICROCK,FOIDITE,HAWAIIANISLANDS/KAUAI/KAUAI/REJUVENATEDSTAGE/KOLOASERIES/PACIFICOCEAN,3.7,0.2,Stratigraphic,21.902,-159.483,36.4392,3.8132,8.78065,14.1805,14.5618,14.7499,0.217784,0.912713,2.39562,1.09189,0,2.8857533,,,,300,385,,339,,154,,33.9,1452,25.4,305,97.7,,,1088,,,,,,,,,,,,,,,,,,,,,,,,,
OIB,Kauai,Garcia_2010,samp.0709-3,Kauai,Rejuvenated,VOLCANICROCK,BASALT_ALKALINE,HAWAIIANISLANDS/KAUAI/KAUAI/REJUVENATEDSTAGE/KOLOASERIES/PACIFICOCEAN,3.7,0.2,Stratigraphic,21.9233,-159.554,46.5964,2.14433,12.9536,11.8941,11.0376,10.8643,0.193642,0.953942,3.32249,0.419897,0,-0.373179246,,,,283,645,,417,,135,,26.1,1146,22.9,212,85.9,,,1032,,,,,,,,,,,,,,,,,,,,,,,,,
OIB,Kauai,Garcia_2010,samp.KV04-11,Kauai,Rejuvenated,VOLCANICROCK,BASALT_ALKALINE,HAWAIIANISLANDS/KAUAI/KAUAI/REJUVENATEDSTAGE/KOLOASERIES/PACIFICOCEAN,3.7,0.2,Stratigraphic,21.2163,-159.521,45.2642,2.40071,11.7727,12.2909,10.9598,12.2143,0.190692,0.909298,2.6195,0.374358,0,1,,,,256,543,,331,,119,,18.6,547,20.7,155,36.9,,,401,,,,,,,,,,,,,,,,,,,,,,,,,
OIB,Kauai,Garcia_2010,samp.0702-9,Kauai,Rejuvenated,VOLCANICROCK,BASANITE,HAWAIIANISLANDS/KAUAI/KAUAI/REJUVENATEDSTAGE/KOLOASERIES/PACIFICOCEAN,3.7,0.2,Stratigraphic,22,-159.5,38.8721,2.73596,9.12989,13.2144,13.4846,15.7671,0.220238,1.06115,2.92317,0.893968,0,1.695618117,,,,235,417,,285,,112,,24.3,538,21.1,109,35.8,,,487,,,,,,,,,,,,,,,,,,,,,,,,,
OIB,Kauai,Garcia_2010,samp.0622-6,Kauai,Rejuvenated,VOLCANICROCK,BASALT_ALKALINE,HAWAIIANISLANDS/KAUAI/KAUAI/REJUVENATEDSTAGE/KOLOASERIES/PACIFICOCEAN,3.7,0.2,Stratigraphic,21.9036,-159.575,46.4645,1.92751,12.4828,11.514,11.5024,11.7349,0.181936,0.754024,2.70883,0.318388,0,0.406302199,,,,233,473,,328,,105,,17.8,512,19.5,90,28.6,,,764,,,,,,,,,,,,,,,,,,,,,,,,,
OIB,Kauai,Garcia_2010,samp.0709-3,Kauai,Rejuvenated,VOLCANICROCK,BASALT_ALKALINE,HAWAIIANISLANDS/KAUAI/KAUAI/REJUVENATEDSTAGE/KOLOASERIES/PACIFICOCEAN,3.7,0.2,Stratigraphic,22,-159.5,46.5964,2.14433,12.9536,11.8941,11.0376,10.8643,0.193642,0.953942,3.32249,0.419897,0,-0.373179246,,,,283,645,,417,,135,,26.1,1146,22.9,212,85.9,,,1032,,,,,,,,,,,,,,,,,,,,,,,,,
OIB,Kauai,Garcia_2010,samp.0222-2S,Kauai,Rejuvenated,VOLCANICROCK,FOIDITE,HAWAIIANISLANDS/KAUAI/KAUAI/REJUVENATEDSTAGE/KOLOASERIES/PACIFICOCEAN,3.7,0.2,Stratigraphic,21.9507,-159.487,37.8899,2.77417,10.2286,13.3715,14.2477,14.2477,0.241145,1.03391,3.36598,1.02587,0,1.566174187,,,,313,559,,295,,143,,30.7,1441,27.8,172,65.1,,,944,,,,,,,,,,,,,,,,,,,,,,,,,
OIB,Kauai,Garcia_2010,samp.BAUER,Kauai,Rejuvenated,VOLCANICROCK,FOIDITE,HAWAIIANISLANDS/KAUAI/KAUAI/REJUVENATEDSTAGE/KOLOASERIES/PACIFICOCEAN,3.7,0.2,Stratigraphic,22,-159.5,38.8316,2.94516,9.73043,13.6737,13.8949,13.7547,0.210225,1.17626,3.13336,0.889954,0,1.757803221,,,,274,488,,315,,149,,24.7,1108,26,271,92.2,,,976,,,,,,,,,,,,,,,,,,,,,,,,,
OIB,Kauai,Garcia_2010,samp.KV03-5,Kauai,Post-Shield,VOLCANICROCK,BASANITE,HAWAIIANISLANDS/KAUAI/KAUAI/POST-SHIELDSTAGE/PACIFICOCEAN,3.7,0.2,Stratigraphic,21.9534,-159.588,44.8754,2.66747,12.1508,12.9128,10.7045,12.4054,0.193516,0.905451,2.69904,0.457309,0,0.027877155,5.05,24.4,,290,638,,359,,119,,20.4,661,27.1,151,35,,0.28,503,33,64.6,7.25,29,6.64,2.2,6.08,0.94,5.16,0.84,2.23,0.26,1.53,0.23,,2.1,,,2.31,0.55,0.703168,0.513064,18.1198,15.4432,37.738
OIB,Kauai,Garcia_2010,samp.KV05-10,Kauai,Post-Shield,VOLCANICROCK,BASANITE,HAWAIIANISLANDS/KAUAI/KAUAI/POST-SHIELDSTAGE/PACIFICOCEAN,3.7,0.2,Stratigraphic,22.0576,-159.652,44.7739,2.69824,12.8194,12.6431,11.0433,11.3945,0.193386,0.923672,3.35881,0.481938,0,-0.32448729,4.44,24.8,,287.5,578.5,,298,,109,,22.3,659,33.2,139,34.4,,0.23,421.5,32.5,59.3,7.41,29.3,6.64,2.37,6.11,0.96,5.09,0.87,2.34,0.25,1.51,0.21,,2.09,,,2.61,0.62,0.703183,0.513069,18.1859,15.4568,37.7986
OIB,Kauai,Garcia_2010,samp.GA-565,Kauai,Post-Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/KAUAI/KAUAI/POST-SHIELDSTAGE/PACIFICOCEAN,3.7,0.2,Stratigraphic,22.535,-159.642,50.6824,2.38783,13.5126,11.4621,10.597,7.75167,0.180973,0.376021,2.45319,0.234259,0,0.36,4.14,31.3,,242,323,,107,,106,,6.5,310,25.3,143,14.7,,0.06,92,13.9,32.2,4.18,17.4,4.8,1.66,4.52,0.76,5.1,0.83,2.33,0.29,1.79,0.29,,1.02,,,1.01,0.22,0.703721,0.512937,18.1848,15.4512,37.9735
OIB,Kauai,Garcia_2010,samp.GA-650,Kauai,Post-Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/KAUAI/KAUAI/POST-SHIELDSTAGE/PACIFICOCEAN,3.7,0.2,Stratigraphic,22.035,-159.646,50.0463,2.60896,13.7776,11.6513,10.6744,7.81373,0.18195,0.236535,2.43611,0.239567,0,0.33,5.09,32.4,,245,326,,123,,109,,1.7,330,25.8,146,13.7,,0.02,94,10.7,26.8,4.1,19.7,5.42,1.89,5.99,0.9,5.57,1.02,2.8,0.35,2.27,0.29,,,,,0.76,0.18,0.703697,0.512963,18.1794,15.4481,37.9005
OIB,Kauai,Garcia_2010,samp.KV04-16,Kauai,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/KAUAI/KAUAI/SHIELDSTAGE/PACIFICOCEAN,4.55,0.55,Stratigraphic,21.9345,-159.45,48.1251,2.17979,10.2035,11.7207,7.59425,17.8079,0.172597,0.381743,1.75642,0.264987,0,-0.203977563,4.15,21,,207,939,,818,,128,,5.7,317,19,137,13.2,,0.05,89,9.7,24.3,3.51,17.9,4.73,1.6,5.54,0.66,4.13,0.74,1.96,0.24,1.58,0.18,,0.62,,,0.73,0.23,0.703758,0.512946,18.1857,15.454,37.9563
OIB,Kauai,Garcia_2010,samp.KV04-17,Kauai,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/KAUAI/KAUAI/SHIELDSTAGE/PACIFICOCEAN,4.55,0.55,Stratigraphic,21.9345,-159.45,50.8474,2.36587,13.2056,11.1176,9.94719,9.93707,0.172027,0.235778,2.14527,0.240837,0,-0.212097408,,,,254,526,,260,,116,,2.7,302,23.7,132,10.9,,,84,,,,,,,,,,,,,,,,,,,,,,,,,
OIB,Kauai,Garcia_2010,samp.KV04-18,Kauai,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/KAUAI/KAUAI/SHIELDSTAGE/PACIFICOCEAN,4.55,0.55,Stratigraphic,21.9354,-159.45,50.6713,2.43159,14.0141,11.1253,10.0403,8.40041,0.171026,0.10664,2.02214,0.216298,0,0.796171222,,,,261,430,,186,,119,,0.2,291,24.7,140,10.7,,,62,,,,,,,,,,,,,,,,,,,,,,,,,
OIB,Kauai,Garcia_2010,samp.KV04-19,Kauai,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/KAUAI/KAUAI/SHIELDSTAGE/PACIFICOCEAN,4.55,0.55,Stratigraphic,21.9354,-159.45,50.977,2.39629,12.8969,10.8856,9.81173,10.0039,0.171958,0.430907,2.22534,0.264006,0,-0.062853551,5.32,28.6,,247,558,,245,,113,,7,322,23,143,14.3,,0.07,103,13.4,32.6,4.09,17.7,4.83,1.71,4.49,0.84,4.91,0.8,2.21,0.27,1.71,0.26,,1.01,,,0.94,0.22,0.703745,0.51297,18.2133,15.4555,37.9697
OIB,Kauai,Garcia_2010,samp.KV04-21,Kauai,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/KAUAI/KAUAI/SHIELDSTAGE/PACIFICOCEAN,4.55,0.55,Stratigraphic,21.9372,-159.45,51.6703,2.4325,13.2967,11.2171,10.1675,8.1117,0.172158,0.490145,2.28869,0.267352,0,-0.112720021,6.09,29.4,,263,358,,114,,115,,8.7,316,23.7,139,12.7,,0.1,101,11.5,28.9,3.8,17.1,4.78,1.7,4.56,0.83,4.74,0.83,2.35,0.29,1.82,0.26,,0.87,,,0.79,0.22,0.703771,0.512944,18.1116,15.4478,37.8834
OIB,Kauai,Garcia_2010,samp.KV04-22,Kauai,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/KAUAI/KAUAI/SHIELDSTAGE/PACIFICOCEAN,4.55,0.55,Stratigraphic,21.9374,-159.45,50.7123,2.30501,12.5875,11.226,9.7644,10.6144,0.172015,0.443192,2.03383,0.240821,0,-0.098253763,3.21,28.6,,259,632,,287,,116,,7,312,22.4,129,14,,0.01,94,13.6,32.9,3.96,16.6,4.41,1.57,4.09,0.77,4.34,0.75,2.13,0.26,1.67,0.25,,0.9,,,1,0.24,0.70383,0.512897,18.0861,15.4453,37.925
OIB,Kauai,Garcia_2010,samp.KV04-23,Kauai,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/KAUAI/KAUAI/SHIELDSTAGE/PACIFICOCEAN,4.55,0.55,Stratigraphic,21.938,-159.45,51.3925,2.41429,13.4106,11.2213,10.3571,8.27352,0.182058,0.479419,2.19481,0.254881,0,-0.178448868,,,,264,377,,116,,117,,7.5,319,23.3,138,12.6,,,86,,,,,,,,,,,,,,,,,,,,,,,,,
OIB,Kauai,Garcia_2010,samp.KV04-24,Kauai,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/KAUAI/KAUAI/SHIELDSTAGE/PACIFICOCEAN,4.55,0.55,Stratigraphic,21.9385,-159.449,50.5389,2.40504,13.0239,10.9837,10.1891,9.89657,0.1715,0.24918,2.06809,0.235056,0,0.236798485,,,,273,604,,256,,117,,3.6,298,24.1,137,12,,,76,,,,,,,,,,,,,,,,,,,,,,,,,
OIB,Kauai,Garcia_2010,samp.KV04-25,Kauai,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/KAUAI/KAUAI/SHIELDSTAGE/PACIFICOCEAN,4.55,0.55,Stratigraphic,21.9385,-159.449,50.1439,2.31105,12.5211,11.2847,9.81057,11.2366,0.182052,0.277123,1.93177,0.233633,0,0.06669525,,,,256,641,,333,,116,,3.8,289,23,132,11.4,,,77,,,,,,,,,,,,,,,,,,,,,,,,,
OIB,Kauai,Garcia_2010,samp.KV05-5,Kauai,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/KAUAI/KAUAI/SHIELDSTAGE/PACIFICOCEAN,4.55,0.55,Stratigraphic,21.9262,-159.431,48.5353,2.29579,10.5485,11.4936,7.61556,16.374,0.171932,0.41567,2.19466,0.274079,0,0.08,,,,219,967,,772,,127,,6.2,325,20.2,146,14.3,,,102,,,,,,,,,,,,,,,,,,,,,,,,,
OIB,Kauai,Garcia_2010,samp.KV05-7,Kauai,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/KAUAI/KAUAI/SHIELDSTAGE/PACIFICOCEAN,4.55,0.55,Stratigraphic,22.0809,-159.644,51.5775,2.2703,13.557,11.0061,10.1577,7.69919,0.161875,0.389512,2.38766,0.216508,0,0.57,,,,262,368,,131,,111,,8.1,282,23.7,129,11,,,81,,,,,,,,,,,,,,,,,,,,,,,,,
OIB,Kauai,Garcia_2010,samp.KV05-17,Kauai,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/KAUAI/KAUAI/SHIELDSTAGE/PACIFICOCEAN,4.55,0.55,Stratigraphic,22.1997,-159.56,51.2045,2.336,13.5443,10.8996,10.1179,8.21328,0.201553,0.417214,2.4791,0.233801,0,0.35,,,,249,371,,146,,116,,6.3,313,109,140,11.8,,,128,,,,,,,,,,,,,,,,,,,,,,,,,
OIB,Kauai,Garcia_2010,samp.KV05-9,Kauai,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/KAUAI/KAUAI/SHIELDSTAGE/PACIFICOCEAN,4.55,0.55,Stratigraphic,22.0849,-159.644,49.337,2.20416,12.2487,11.3202,10.1552,11.6046,0.181164,0.238533,2.1941,0.224442,0,0.29,,,,247,710,,356,,111,,2.9,279,23.1,129,11.4,,,65,,,,,,,,,,,,,,,,,,,,,,,,,
OIB,Kauai,Garcia_2010,samp.0705-2D,Kauai,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/KAUAI/KAUAI/SHIELDSTAGE/PACIFICOCEAN,4.55,0.55,Stratigraphic,22,-159.5,51.4888,2.262,12.9516,10.8188,9.91042,9.07825,0.176521,0.39793,2.35026,0.222417,0,0.33998463,,,,270,529,,175,,118,,5.8,283,22.25,121,10.55,,,74,,,,,,,,,,,,,,,,,,,,,,,,,
OIB,Kauai,Garcia_2010,samp.KV05-4,Kauai,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/KAUAI/KAUAI/SHIELDSTAGE/PACIFICOCEAN,4.55,0.55,Stratigraphic,21.9262,-159.431,48.2576,2.22345,13.1856,11.2291,9.83448,10.5703,0.218765,0.161091,2.1081,0.262518,0,1.96,,,,272,682,,294,,125,,0.8,275,23.2,123,10.6,,,11,,,,,,,,,,,,,,,,,,,,,,,,,
OIB,Oahu,Yamasaki_2011,samp.MKPH-01,Koolau,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/OAHU/KOOLAU/SHIELDSTAGE/KOOLAUSERIES/PACIFICOCEAN,2.39,0.09,K-Ar,21.3156,-157.657,52.99,1.95509,14.648,10.2179,9.60323,7.04034,0.15195,0.35455,2.78575,0.25325,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OIB,Oahu,Yamasaki_2011,samp.MKPH-09,Koolau,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/OAHU/KOOLAU/SHIELDSTAGE/KOOLAUSERIES/PACIFICOCEAN,2.35,0.07,K-Ar,21.3156,-157.657,0,3.75318,31.2037,21.2051,20.4461,15.9074,0.327312,0.872832,5.78251,0.501878,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OIB,Oahu,Yamasaki_2011,samp.MKPH-10,Koolau,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/OAHU/KOOLAU/SHIELDSTAGE/KOOLAUSERIES/PACIFICOCEAN,2.14,0.06,K-Ar,21.3156,-157.657,53.7187,1.98581,14.0127,10.7302,8.70701,7.34241,0.152755,0.498998,2.59683,0.254591,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OIB,Oahu,Yamasaki_2011,samp.MKPH-11,Koolau,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/OAHU/KOOLAU/SHIELDSTAGE/KOOLAUSERIES/PACIFICOCEAN,2.39,0.07,K-Ar,21.3156,-157.657,53.686,1.71414,14.6665,9.72887,9.29083,7.46512,0.142,0.446284,2.62699,0.233285,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OIB,Oahu,Yamasaki_2011,samp.MKPH-12,Koolau,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/OAHU/KOOLAU/SHIELDSTAGE/KOOLAUSERIES/PACIFICOCEAN,2.24,0.07,K-Ar,21.3156,-157.657,53.77,1.86568,14.3069,10.2549,9.13573,7.06726,0.141954,0.496837,2.70726,0.253489,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OIB,Oahu,Yamasaki_2011,samp.MKPH-13,Koolau,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/OAHU/KOOLAU/SHIELDSTAGE/KOOLAUSERIES/PACIFICOCEAN,2.36,0.07,K-Ar,21.3156,-157.657,53.6335,1.87105,14.22,10.3107,9.19345,7.29206,0.151707,0.445008,2.6397,0.242731,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OIB,Oahu,Yamasaki_2011,samp.MKPH-18,Koolau,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/OAHU/KOOLAU/SHIELDSTAGE/KOOLAUSERIES/PACIFICOCEAN,2.47,0.07,K-Ar,21.3164,-157.66,51.9946,2.15122,14.1859,10.491,10.0356,7.4278,0.152209,0.527658,2.71947,0.314565,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OIB,Oahu,Yamasaki_2011,samp.MKPH-19,Koolau,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/OAHU/KOOLAU/SHIELDSTAGE/KOOLAUSERIES/PACIFICOCEAN,2.45,0.07,K-Ar,21.3164,-157.66,52.0373,2.15341,14.2815,10.593,10.0458,7.3033,0.152364,0.487564,2.63081,0.314885,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OIB,Oahu,Yamasaki_2011,samp.MKPH-05,Koolau,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/OAHU/KOOLAU/SHIELDSTAGE/KOOLAUSERIES/PACIFICOCEAN,2.47,0.08,K-Ar,21.3167,-157.66,52.6125,2.13568,14.555,10.2004,9.68645,7.01433,0.151825,0.344137,3.00614,0.293529,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OIB,Oahu,Yamasaki_2011,samp.MKPH-06,Koolau,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/OAHU/KOOLAU/SHIELDSTAGE/KOOLAUSERIES/PACIFICOCEAN,2.34,0.08,K-Ar,21.3167,-157.66,51.9971,2.17035,14.807,10.3667,9.86798,7.10941,0.152127,0.33468,2.89042,0.304254,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OIB,Oahu,Yamasaki_2011,samp.MKPH-07,Koolau,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/OAHU/KOOLAU/SHIELDSTAGE/KOOLAUSERIES/PACIFICOCEAN,1.93,0.08,K-Ar,21.3167,-157.66,51.951,2.2014,14.8315,10.3513,9.83021,7.24331,0.15217,0.365209,2.7695,0.304341,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OIB,Oahu,Yamasaki_2011,samp.S500-8,Koolau,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/OAHU/KOOLAU/SHIELDSTAGE/KOOLAUSERIES/PACIFICOCEAN,2.46,0.28,K-Ar,21.8,-157.8,51.9427,2.1133,14.0145,11.1909,9.79802,7.5735,0.161784,0.525797,2.41664,0.262898,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OIB,Oahu,Yamasaki_2011,samp.S500-7,Koolau,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/OAHU/KOOLAU/SHIELDSTAGE/KOOLAUSERIES/PACIFICOCEAN,3.36,0.26,K-Ar,21.8,-157.8,51.8772,2.12463,14.0669,11.561,9.82767,7.18951,0.161109,0.473259,2.44685,0.271872,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OIB,Oahu,Yamasaki_2011,samp.S498-4,Koolau,Shield,VOLCANICROCK,BASALT_OLIVINE,HAWAIIANISLANDS/OAHU/KOOLAU/MAINSHIELDSTAGE/KOOLAUSERIES/PACIFICOCEAN,1.67,3.05,K-Ar,22,-157.04,48.9773,2.11057,11.8656,11.5581,9.80556,13.2794,0.171673,0.19187,1.82781,0.212067,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OIB,Oahu,Yamasaki_2011,samp.S499-6A,Koolau,Shield,VOLCANICROCK,NOTGIVEN,HAWAIIANISLANDS/OAHU/KOOLAU/MAINSHIELDSTAGE/KOOLAUSERIES/PACIFICOCEAN,2.62,1.28,K-Ar,22.26,-156.99,48.1226,1.75652,11.1953,11.427,9.10564,16.2529,0.171614,0.191804,1.6051,0.171614,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OIB,Hawaii,Vinet_2011,samp.KI-59-1,Kilauea,Shield,VOLCANICROCK,PICRITE,HAWAIIANISLANDS/HAWAII/KILAUEA/SHIELDSTAGE/PUNABASALT/PACIFICOCEAN,0,0,Stratigraphic,19.4,-155.27,47.1523,2.19079,10.6324,12.0266,9.43649,15.8883,0.180891,0.452228,1.81896,0.221089,0,,,20,,247,1579,112,698,147,67,15.2,8.9,297,17.7,137,14.9,,,77,11.7,27.9,3.99,18.3,4.42,1.54,4.49,0.69,3.98,0.72,1.87,0.24,1.48,0.2,,,,0,1.6,1,,,,,
OIB,Hawaii,Vinet_2011,samp.KI-59-2A,Kilauea,Shield,VOLCANICROCK,PICRITE,HAWAIIANISLANDS/HAWAII/KILAUEA/SHIELDSTAGE/PUNABASALT/PACIFICOCEAN,0,0,Stratigraphic,19.4,-155.27,46.6261,2.05171,9.87636,12.1989,8.72982,18.0027,0.181033,0.432468,1.68964,0.211205,0,,,12,,230,1744,122,848,147,63,13.6,8.4,280,16.6,129,13.8,,,69,10.9,25.9,3.7,17,4.19,1.47,4.3,0.64,3.66,0.68,1.73,0.22,1.4,0.19,,,,0,1.2,0,,,,,
