,Area,Province,Author,Sample,Volcano,Stage,Rock Type,Rock_Name,Sample_Comment,Age,Uncertainty,Material,Latitude,Longditude,SiO2,TiO2,Al2O3,FeO,CaO,MgO,MnO,K2O,Na2O,P2O5,H2O,LOI,Li,Sc,Ti,V ,Cr,Co,Ni,Cu,Zn,Ga,Rb,Sr,Y ,Zr,Nb,Sn,Cs,Ba,La,Ce,Pr,Nd,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,Hf,Ta,Tl,Pb,Th,U ,87Sr/86Sr,143Nd/144Nd,206Pb/204Pb,207Pb/206Pb,208Pb/204Pb,src_FeIII_totFe,src_Fo
3457,OIB,Hawaii,Hammer_2006,samp.S692-15,Hualalai,Post-Shield,VOLCANICROCK,BASALT,HAWAIIANISLANDS/HAWAII/HUALALAI/DIVES692/PACIFICOCEAN,0.125,0.0125,Stratigraphic,19.6035,-156.296,50.3201,1.91358,12.656,10.8412,10.0337,11.2385,0.172121,0.354367,2.04521,0.222745,0.66,0.2,,,,299.0,766.0,,373.0,127.0,101.0,19.0,5.0,266.0,22.0,107.0,10.0,,,72.0,11.0,22.0,,0.0,,,,,,,,,,,,,,,,,,,,,,0.2,0.89
3458,OIB,Hawaii,Hammer_2006,samp.S692-16,Hualalai,Post-Shield,VOLCANICROCK,BASALT,HAWAIIANISLANDS/HAWAII/HUALALAI/DIVES692/PACIFICOCEAN,0.125,0.0125,Stratigraphic,19.6035,-156.296,48.9154,1.39033,10.3514,11.2318,7.98681,18.1657,0.172523,0.233414,1.70493,0.182672,0.54,-0.33,,,,215.0,827.0,,865.0,98.0,94.0,13.0,4.0,205.0,17.0,78.0,7.0,,,49.0,8.0,18.0,,0.0,,,,,,,,,,,,,,,,,,,,,,0.2,0.89
3461,OIB,Hawaii,Hammer_2006,samp.S690-6D,Hualalai,Post-Shield,VOLCANICROCK,BASALT_THOLEIITIC,HAWAIIANISLANDS/HAWAII/HUALALAI/DIVES690/PACIFICOCEAN,0.125,0.0125,Stratigraphic,19.91,-156.3,51.9389,2.07957,13.7633,10.4983,10.5485,8.32831,0.170786,0.301386,2.20012,0.170786,0.681,,,,,,,,,,,,5.6,279.0,24.6,110.0,8.8,,,64.0,8.2,22.7,3.2,15.5,4.2,1.54,4.5,0.76,4.2,0.88,2.14,0.3,1.78,0.28,2.73,0.54,,0.41,0.53,0.18,,,,,,0.2,0.89
3463,OIB,Hawaii,Hammer_2006,samp.S690-7A,Hualalai,Post-Shield,VOLCANICROCK,PICRITE,HAWAIIANISLANDS/HAWAII/HUALALAI/DIVES690/PACIFICOCEAN,0.125,0.0125,Stratigraphic,19.91,-156.3,51.8202,2.11856,13.7259,10.5829,10.5331,8.32504,0.169087,0.308335,2.22797,0.18898,0.711,,,,,,,,,,,,6.8,287.0,21.8,101.0,9.0,,,64.0,7.6,23.7,3.3,15.2,4.2,1.5,4.2,0.69,4.0,0.81,2.06,0.3,1.82,0.25,2.41,0.53,,0.56,0.45,0.19,,,,,,0.2,0.89
3466,OIB,Hawaii,Hammer_2006,samp.S690-8A,Hualalai,Post-Shield,VOLCANICROCK,PICRITE,HAWAIIANISLANDS/HAWAII/HUALALAI/DIVES690/PACIFICOCEAN,0.125,0.0125,Stratigraphic,19.91,-156.3,51.9377,2.05753,13.6836,10.5174,10.5174,8.38993,0.169796,0.29964,2.21734,0.209748,0.621,,,,,,,,,,,,5.3,288.0,26.7,121.0,8.8,,,63.0,8.0,20.7,3.3,16.5,4.8,1.62,5.1,0.86,5.1,1.02,2.56,0.37,2.21,0.33,3.16,0.61,,0.43,0.49,0.14,,,,,,0.2,0.89
3468,OIB,Hawaii,Hammer_2006,samp.S692-3,Hualalai,Post-Shield,VOLCANICROCK,BASALT,HAWAIIANISLANDS/HAWAII/HUALALAI/DIVES692/PACIFICOCEAN,0.125,0.0125,Stratigraphic,19.6035,-156.296,50.1487,2.31913,14.1724,10.6838,12.2101,7.49257,0.158573,0.356789,2.24975,0.208127,0.798,,,,,,,,,,,,7.3,305.0,24.6,117.0,12.2,,,85.0,11.2,26.6,3.8,17.8,4.9,1.65,4.9,0.82,4.7,0.92,2.25,0.37,1.96,0.29,3.14,0.82,,0.42,0.69,0.22,,,,,,0.2,0.89
3469,OIB,Hawaii,Hammer_2006,samp.S692-3,Hualalai,Post-Shield,VOLCANICROCK,BASALT,HAWAIIANISLANDS/HAWAII/HUALALAI/DIVES692/PACIFICOCEAN,0.125,0.0125,Stratigraphic,19.6035,-156.296,48.8095,2.46032,14.5833,10.8829,12.4802,7.32143,0.188492,0.545635,2.48016,0.248016,1.152,,,,,,,,,,,,11.5,417.0,23.0,129.0,19.7,,,144.0,17.4,38.4,5.0,21.5,5.0,1.87,4.9,0.79,4.4,0.85,2.19,0.27,1.71,0.24,3.43,1.3,,0.64,1.42,0.34,,,,,,0.2,0.89
3470,OIB,Hawaii,Hammer_2006,samp.S692-3,Hualalai,Post-Shield,VOLCANICROCK,BASALT,HAWAIIANISLANDS/HAWAII/HUALALAI/DIVES692/PACIFICOCEAN,0.125,0.0125,Stratigraphic,19.6035,-156.296,48.1797,2.26553,14.0483,11.4761,12.5346,8.18164,0.18797,0.524337,2.35457,0.247329,1.074,,,,,,,,,,,,11.4,388.0,26.0,137.0,19.4,,,160.0,17.6,35.8,5.0,23.0,5.2,1.68,5.4,0.84,4.9,0.93,2.4,0.33,1.9,0.28,3.77,1.3,,0.51,1.35,0.28,,,,,,0.2,0.89
3471,OIB,Hawaii,Hammer_2006,samp.S692-3,Hualalai,Post-Shield,VOLCANICROCK,BASALT,HAWAIIANISLANDS/HAWAII/HUALALAI/DIVES692/PACIFICOCEAN,0.125,0.0125,Stratigraphic,19.6035,-156.296,50.1089,2.347,14.1612,10.6952,12.1311,7.66488,0.16835,0.366409,2.16875,0.188156,0.789,,,,,,,,,,,,7.2,306.0,25.4,118.0,12.3,,,85.0,11.1,26.3,3.9,18.5,4.3,1.68,4.4,0.79,4.6,0.92,2.39,0.31,1.91,0.27,3.23,0.8,,0.43,0.71,0.2,,,,,,0.2,0.89
3472,OIB,Hawaii,Hammer_2006,samp.S692-3,Hualalai,Post-Shield,VOLCANICROCK,BASALT,HAWAIIANISLANDS/HAWAII/HUALALAI/DIVES692/PACIFICOCEAN,0.125,0.0125,Stratigraphic,19.6035,-156.296,51.6283,2.51191,13.9992,10.276,11.11,7.38681,0.168785,0.387212,2.30342,0.228356,0.798,,,,,,,,,,,,6.9,317.0,28.7,142.0,11.9,,,92.0,11.2,26.6,4.2,20.6,5.7,1.87,5.5,0.9,5.5,1.05,2.73,0.39,2.22,0.34,3.62,0.8,,0.41,0.8,0.21,,,,,,0.2,0.89
3473,OIB,Hawaii,Hammer_2006,samp.S692-3,Hualalai,Post-Shield,VOLCANICROCK,BASALT,HAWAIIANISLANDS/HAWAII/HUALALAI/DIVES692/PACIFICOCEAN,0.125,0.0125,Stratigraphic,19.6035,-156.296,50.8021,2.51535,13.8641,10.7744,11.527,7.3678,0.148544,0.396118,2.36681,0.237671,0.885,,,,,,,,,,,,7.2,366.0,27.0,141.0,13.2,,,89.0,12.2,29.5,4.5,21.7,5.3,1.9,5.4,0.91,5.3,1.0,2.44,0.35,1.89,0.28,3.73,0.92,,0.49,0.78,0.21,,,,,,0.2,0.89
3474,OIB,Hawaii,Hammer_2006,samp.S692-3,Hualalai,Post-Shield,VOLCANICROCK,BASALT,HAWAIIANISLANDS/HAWAII/HUALALAI/DIVES692/PACIFICOCEAN,0.125,0.0125,Stratigraphic,19.6035,-156.296,51.376,2.17779,14.0566,11.0671,11.1265,7.21639,0.168284,0.316769,2.29657,0.197981,0.549,,,,,,,,,,,,5.2,271.0,24.8,107.0,9.0,,,58.0,7.7,18.3,3.0,15.0,4.4,1.45,4.7,0.76,4.5,0.92,2.29,0.35,2.0,0.29,2.79,0.61,,0.33,0.53,0.13,,,,,,0.2,0.89
3475,OIB,Hawaii,Hammer_2006,samp.S692-3,Hualalai,Post-Shield,VOLCANICROCK,BASALT,HAWAIIANISLANDS/HAWAII/HUALALAI/DIVES692/PACIFICOCEAN,0.125,0.0125,Stratigraphic,19.6035,-156.296,48.7659,2.4582,14.1322,11.465,12.2412,7.59355,0.17914,0.507564,2.42834,0.228901,1.023,,,,,,,,,,,,10.7,387.0,24.5,134.0,17.7,,,133.0,15.6,34.1,4.8,21.3,5.3,1.71,5.3,0.84,4.9,0.84,2.24,0.34,1.86,0.27,3.56,1.19,,0.51,1.1,0.31,,,,,,0.2,0.89
3476,OIB,Hawaii,Hammer_2006,samp.S692-3,Hualalai,Post-Shield,VOLCANICROCK,BASALT,HAWAIIANISLANDS/HAWAII/HUALALAI/DIVES692/PACIFICOCEAN,0.125,0.0125,Stratigraphic,19.6035,-156.296,51.4354,2.24282,14.1547,10.8852,11.2041,7.07735,0.179426,0.348884,2.25279,0.219298,0.705,,,,,,,,,,,,6.4,299.0,26.1,123.0,9.9,,,77.0,9.3,23.5,3.7,17.5,4.5,1.63,5.0,0.83,4.8,0.97,2.58,0.34,1.98,0.33,3.06,0.67,,0.35,0.61,0.19,,,,,,0.2,0.89
3477,OIB,Hawaii,Hammer_2006,samp.S692-3,Hualalai,Post-Shield,VOLCANICROCK,BASALT,HAWAIIANISLANDS/HAWAII/HUALALAI/DIVES692/PACIFICOCEAN,0.125,0.0125,Stratigraphic,19.6035,-156.296,50.721,2.44654,13.4262,10.721,11.0293,8.79165,0.159125,0.367976,2.14818,0.188961,0.789,,,,,,,,,,,,7.1,295.0,26.3,131.0,11.8,,,84.0,9.9,26.3,3.9,18.8,4.7,1.73,5.2,0.88,5.4,0.97,2.4,0.36,2.11,0.31,3.6,0.82,,0.34,0.69,0.23,,,,,,0.2,0.89
