Unnamed: 0,Area,Province,Author,Sample,Unique_Id,Flow,RockType,Rock_Name,Sample_Comment,Age,Uncertainty,Material,Latitude,Longitude,SiO2,TiO2,Al2O3,FeO,CaO,MgO,MnO,K2O,Na2O,P2O5,H2O,LOI,Li,Sc,Ti,V,Cr,Co,Ni,Cu,Zn,Ga,Rb,Sr,Y,Zr,Nb,Sn,Cs,Ba,La,Ce,Pr,Nd,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,Hf,Ta,Tl,Pb,Th,U,87Sr/86Sr,143Nd/144Nd,206Pb/204Pb,207Pb/206Pb,208Pb/204Pb,Cr2O3,CO2,Fe2O3,src_FeIII_totFe,NiO,CoO,FeO_tot,Total,SiO2_primary_wt,Al2O3_primary_wt,FeO_primary_wt,Fe2O3_primary_wt,MgO_primary_wt,CaO_primary_wt,Na2O_primary_wt,K2O_primary_wt,TiO2_primary_wt,MnO_primary_wt,Cr2O3_primary_wt,P2O5_primary_wt,NiO_primary_wt,CoO_primary_wt,H2O_primary_wt,CO2_primary_wt,ol_added,P,T,P_err,T_err
76,1,CIRR12,JennerandO'Neill/2012,VEM0029-001-002,0.0,0.0,0.0,0.0,LA-ICP-MS,0.0,0.0,GL,-20.15,67.62,49.20208809795803,0.7919651507210034,17.31295968728067,7.5782042536207,12.180223520582521,9.002338042372926,0.0,0.06014925195349393,2.3758954521630105,0.06,0.07699104250047223,0.0,4.1,34.7,0.77,226.0,328.0,46.9,156.0,110.0,74.3,15.7,0.23,76.0,18.5,35.7,0.47,0.54,0.003,0.19,1.08,3.84,0.68,4.1,1.63,0.71,2.32,0.45,3.22,0.72,2.16,0.0,2.17,0.32,1.13,0.03,0.004,0.19,0.03,0.016,0.0,0.0,0.0,0.0,0.0,0.04805973350485728,0.0,1.3711257673422894,0.14,0.019851,0.005963335,8.79,99.99999999999997,48.39549217839323,15.73867686798458,7.863155580733943,1.2464480820931891,12.557387318466375,11.072664965026778,2.1598531660175695,0.054679826987786534,0.71995105533919,0.0,0.04368961920185733,0.05454414664714073,0.018045930918206554,0.0054210836457671205,0.06999017854436682,0.0,0.08634079488350851,1.3860832513580317,1349.1343559691104,0.24,39.0
98,1,CIRR15,NAURET/2006,GIMNAUT-PL07-001,0.0,0.0,0.0,0.0,ICP-MS,0.0,0.0,GL,-19.15,65.66,49.50798644935869,0.8817451543298047,16.923495064352732,7.583008327236321,12.073896715538805,8.556935929518787,0.18035696338564186,0.16031730078723722,2.605156137792605,0.07,0.155106988511652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.76,103.0,23.0,54.0,3.5,0.0,0.033,0.0,3.04,7.74,1.19,6.09,2.14,0.84,2.97,0.59,3.95,0.9,2.72,0.0,2.6,0.4,1.54,0.23,0.0,0.48,0.32,0.08,0.703243,0.513024,18.518,15.538,38.513,0.0,0.0,1.3719949691877584,0.14,0.0,0.0,8.8,100.00000000000003,48.55818727436672,15.158031260496946,7.9305756438082495,1.2288680649659913,12.680087817228609,10.814344386559396,2.3333855107928945,0.14359295451033233,0.7897612498068265,0.16154207382412397,0.0,0.06269758015114633,0.0,0.0,0.1389261834887465,0.0,0.09869310500225333,1.4313001925542308,1354.7585257488536,0.24,39.0
100,1,CIRR15,NAURET/2006,GIMNAUT-PL06-004,0.0,0.0,0.0,0.0,ICP-MS,0.0,0.0,GL,-19.17,65.54,49.65152247303441,1.1314019034992715,16.09994921085689,8.240410571840446,11.273969410090086,8.961103571963257,0.1702109058361736,0.11013646848222997,2.6833248684761486,0.11,0.1870317482952778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.26,121.0,29.0,81.0,3.37,0.0,0.029,0.0,3.36,9.34,1.55,7.98,2.71,1.04,3.67,0.7,4.52,0.99,2.94,0.0,2.78,0.43,2.0,0.2,0.0,0.57,0.26,0.07,0.70336,0.513007,18.524,15.534,38.466,0.0,0.0,1.4909388676257973,0.14,0.0,0.0,9.57,100.0,48.431580855176,13.995718485223424,8.610907486287429,1.296076179911,14.047165974325242,9.800484461667681,2.3326197475372448,0.09574185530936417,0.9835299681780186,0.14796468547810898,0.0,0.09562322298112656,0.0,0.0,0.1625870779253567,0.0,0.12203687445127313,1.5883945162721886,1387.635196409346,0.24,39.0
109,1,CIRR16,MURTON/2005,DAR0127-R003,0.0,0.0,0.0,0.0,LA-ICP-MS,0.0,0.0,GL,-18.97,65.55,50.234999892420284,0.9916779639779877,15.486203356666353,8.106316253826527,12.210660990799665,8.634610151000254,0.16027118609745256,0.10016949131090784,2.4842033845105145,0.09,0.12421016922552572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,80.0,19.3,49.5,1.9,0.0,0.0,0.0,2.4,6.2,1.0,5.4,1.8,0.8,2.3,0.46,3.3,0.71,2.2,0.0,1.7,0.28,1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.46667716016453,0.14,0.0,0.0,9.41,100.0,48.92095789759455,13.42455394913111,8.512312627942938,1.271421161734353,13.86107072391098,10.585078437251482,2.153486015125822,0.08683411351313775,0.8596577237800629,0.13893458162102082,0.0,0.07801846763827365,0.0,0.0,0.10767430075629064,0.0,0.12434325744308239,1.455613248564143,1384.3253971871595,0.24,39.0
110,1,CIRR16,MURTON/2005,DAR0127-R010-2,0.0,0.0,0.0,0.0,LA-ICP-MS,0.0,0.0,GL,-18.91,65.51,50.334516870737374,1.0922680348218945,15.582355909615098,8.195617751921416,11.714324153273342,8.537728125396825,0.16033292254266338,0.1503121148837469,2.585368376000447,0.1,0.16434124560622992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,99.0,20.4,61.4,3.2,0.0,0.0,0.0,3.4,8.2,1.3,7.7,2.7,1.0,3.7,0.61,4.0,0.85,2.5,0.0,2.1,0.37,1.75,0.0,0.0,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.48283449520095,0.14,0.0,0.0,9.51,99.99999999999999,48.92142106803595,13.378883486502117,8.624779787040104,1.2731495838070415,14.09267595101628,10.057823019756226,2.219776166892304,0.1290567538890875,0.9378124115940382,0.1376605374816934,0.0,0.08585918306644923,0.0,0.0,0.14110205091873604,0.0,0.13156752062527147,1.5010084549777252,1387.6356382254203,0.24,39.0
111,1,CIRR16,MURTON/2005,DAR0127-R010,0.0,0.0,0.0,0.0,LA-ICP-MS,0.0,0.0,GL,-18.91,65.51,50.28942512771616,1.092812467886974,15.670329241351746,8.104858706787429,11.800369492687782,8.531957891484538,0.16041283932285855,0.16041283932285855,2.5766312316234155,0.11,0.14637671588210843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,104.0,20.9,63.0,3.3,0.0,0.0,0.0,3.2,7.3,1.2,7.1,2.3,0.9,3.1,0.54,3.6,0.74,2.2,0.0,1.6,0.32,1.66,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4664134459341482,0.14,0.0,0.0,9.4,100.00000000000003,48.929306052126336,13.534013489458651,8.52408444578041,1.2664991942877832,13.886750146600157,10.19164035642534,2.225362422770866,0.1385439640635564,0.9438307551829743,0.1385439640635564,0.0,0.09500384203235979,0.0,0.0,0.126421367207995,0.0,0.1270187690964645,1.4817194443869357,1383.4017286925368,0.24,39.0
127,1,CIRR3,MAHONEY/1989,ARGCIRC-107-012,0.0,0.0,0.0,0.0,MS-ID+ADs-DCP,0.0,0.0,GL,-24.35,69.833,49.574956419702666,1.1349210039356565,16.903292474546106,7.5577704023148815,11.660560049285817,8.757974472848607,0.0,0.10043548707395192,2.90258557643721,0.1,0.0,0.0,0.0,32.9,0.0,160.0,273.0,44.0,75.0,125.0,61.0,0.0,1.3,155.0,24.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.01,2.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.70305,0.513032,0.0,0.0,0.0,0.04007544665868966,0.0,1.3674286671964253,0.14,0.00954375,0.005594600000000001,8.75,100.00000000000001,48.663632634439935,15.254630088168112,7.871482733921703,1.2340565319714922,12.578527548363738,10.523247493976918,2.619481934331893,0.0906395132986815,1.024226500275101,0.0,0.036166688549997286,0.0902465014501721,0.008612900482150802,0.005048930770131328,0.0,0.0,0.09214707217430781,1.4596048411184839,1360.2085323129209,0.24,39.0
130,1,CIRR47,WHITE/1993+ADs-AREVALOJR/2009,RSR1979-007-060,0.0,0.0,0.0,0.0,ICP-MS+ADs-LA-ICP-MS,0.0,0.0,GL,3.7,63.89,50.56281160826601,1.5983075637602977,15.400045205539472,8.32507143493713,10.987107969748461,8.82587447158202,0.0,0.1105747371154923,2.683950437257858,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.31,0.0,0.0,0.0,3.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53,0.16,0.058,0.70274,0.513096,18.009,15.473,37.846,0.0,0.0,1.5062565717932244,0.14,0.0,0.0,9.63,99.99999999999999,49.11415151086465,13.226321560152387,8.727190782721815,1.293647746141929,14.326571634903281,9.436272496897251,2.3051095669456196,0.0949670608104937,1.3727056971698632,0.0,0.0,0.1030619433926973,0.0,0.0,0.0,0.0,0.1311902693310166,1.5120797948089224,1395.750326194177,0.24,39.0
131,1,CIRR47,Arevaloetal.(2009),RSR1979-007-060,0.0,0.0,0.0,0.0,ICP-MS,0.0,0.0,0.0,3.7,63.89,50.696491324576684,1.6143463416251673,15.431546706590884,8.209302092020849,11.079830481340434,8.502892532286594,0.0,0.1303509468392992,2.566910953143123,0.12,0.22600848782752342,0.0,0.0,28.8,1.61,0.0,389.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,26.3,79.0,2.23,0.0,0.0,0.0,3.16,11.27,1.8,9.32,3.18,1.2,3.91,0.7,4.41,0.95,2.85,0.0,2.86,0.4,1.84,0.13,0.0,0.73,0.153,0.054,0.0,0.0,0.0,0.0,0.0,0.057009728597864906,0.0,1.485310405151575,0.14,0.0,0.0,9.52,100.0,49.20574041484284,13.220292810183313,8.643238107953048,1.2724737735932263,14.127054846761803,9.492153057344067,2.199087043149394,0.11167238890993034,1.3830195857306717,0.0,0.04884055496335643,0.1028046745660577,0.0,0.0,0.19362274200229487,0.0,0.1330732553099264,1.4413137939488343,1380.784851154106,0.24,39.0
133,1,CIRR47,Galeetal./thisstudy,RSR1979-007-061,0.0,0.0,0.0,0.0,ICP-MS,0.0,0.0,GL,3.7,63.89,50.56701966569466,1.4840211997863988,15.20119012754176,8.44227573613622,11.180294849742127,8.51306755823414,0.0,0.1102988729570972,2.687281632045641,0.16,0.23022382937226837,0.0,6.6,35.7,0.0,273.0,388.0,43.4,166.0,70.0,78.5,17.2,0.76,114.0,36.3,111.5,2.59,0.0,0.008,0.71,3.69,11.48,1.89,10.59,3.62,1.22,4.69,0.89,5.82,1.32,3.68,0.0,3.43,0.53,2.81,0.18,0.0,0.0,0.177,0.058,0.0,0.0,0.0,0.0,0.0,0.056864162811880184,0.0,1.5274623656777901,0.14,0.0211235,0.00551831,9.79,99.99999999999999,48.93252813097072,12.814166030162733,8.892457533481764,1.287606838306523,14.639966821061371,9.424666968094634,2.2653011187886642,0.09297877726371397,1.2509871850026932,0.0,0.04793485360843098,0.13487539775660928,0.017806502903198365,0.004651776601214218,0.19407206599771587,0.0,0.14456800684345605,1.5481794156632054,1398.2604650364492,0.24,39.0
135,1,CIRR60,ArevaloandMcDonough(2008),RSR1979-002-044,0.0,0.0,0.0,0.0,ICP-MS,0.0,0.0,0.0,9.825,57.945,50.17444930713252,0.7697614259113775,16.634844320993924,6.628545598244131,13.045956633952569,9.647010077980251,0.0,0.029990704905638085,1.7594546877974344,0.08,0.05618258718989535,0.0,0.0,28.8,0.77,0.0,373.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,17.4,25.6,0.4,0.0,0.0,0.0,0.78,2.81,0.56,3.39,1.5,0.64,2.33,0.44,2.94,0.66,1.99,0.0,1.93,0.29,0.93,0.03,0.0,0.18,0.036,0.011,0.0,0.0,0.0,0.0,0.0,0.05450078843400024,0.0,1.1993038674582464,0.14,0.0,0.0,7.71,99.99999999999997,49.977557978780844,16.341438471659327,6.680216520702922,1.178150512304945,10.305397276454647,12.815851686006868,1.7284213768101206,0.029461728013808874,0.7561843523544283,0.0,0.05353950200346227,0.07858895776276399,0.0,0.0,0.05519163714586869,0.0,0.016715830875122923,0.8511459801651837,1283.5035040142116,0.24,39.0
136,1,CIRR60,ArevaloandMcDonough(2008),RSR1979-003-017,0.0,0.0,0.0,0.0,ICP-MS,0.0,0.0,0.0,9.825,57.945,50.10271491122232,0.8203837714798684,16.625126549748657,6.613281612310246,13.066835492727543,9.745763839507832,0.0,0.029652425475175968,1.69018825208503,0.08,0.05475814571082495,0.0,0.0,28.9,0.83,0.0,379.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,17.7,25.7,0.38,0.0,0.0,0.0,0.76,2.77,0.55,3.37,1.44,0.65,2.35,0.42,2.95,0.67,1.99,0.0,1.99,0.29,0.94,0.02,0.0,0.18,0.043,0.01,0.0,0.0,0.0,0.0,0.0,0.054752847810806714,0.0,1.1965421519217063,0.14,0.0,0.0,7.78,100.0,49.93902913488631,16.389139539015915,6.652848655416818,1.1795577154542447,10.267080015672981,12.881356997966135,1.666196706998645,0.029231521175414825,0.8087387525198109,0.0,0.053975653072149396,0.07886443205096051,0.0,0.0,0.0539808757705994,0.0,0.01332017760236804,0.8396989768786617,1281.7930237977312,0.24,39.0
137,1,CIRR60,ArevaloandMcDonough(2008),RSR1979-003-060-VG5259,0.0,0.0,0.0,0.0,ICP-MS,0.0,0.0,0.0,9.825,57.945,50.35527882907657,0.74081324718721,16.478089255001997,6.569011304585182,13.044319744391009,9.740693101529127,0.0,0.03003296948056257,1.731901240045775,0.08,0.06206813692649597,0.0,0.0,28.6,0.74,0.0,405.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,17.7,27.2,0.39,0.0,0.0,0.0,0.84,3.1,0.59,3.66,1.56,0.65,2.27,0.43,2.94,0.64,1.93,0.0,1.93,0.28,0.89,0.03,0.0,0.17,0.036,0.01,0.0,0.0,0.0,0.0,0.0,0.05925985406026684,0.0,1.1885323177157983,0.14,0.0,0.0,7.63,99.99999999999999,50.21145358732768,16.28484048399278,6.600555746765722,1.1745936621988302,10.164852523862658,12.891340917765842,1.711590160225243,0.02968075422355912,0.7321252708477918,0.0,0.05856487700375791,0.07906179039077325,0.0,0.0,0.061340225395355524,0.0,0.010880316518298721,0.8059309141481809,1278.980731024873,0.24,39.0
138,1,CIRR60,ArevaloandMcDonough(2008),RSR1979-003-001,0.0,0.0,0.0,0.0,ICP-MS,0.0,0.0,0.0,9.825,57.945,50.21405380109978,0.797523189217388,16.658265614778188,6.550057953042406,13.129225502491249,9.640061549665175,0.0,0.02990711959565204,1.6847677372217318,0.09,0.05522848085330411,0.0,0.0,29.0,0.8,0.0,383.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,17.8,25.9,0.39,0.0,0.0,0.0,0.78,2.77,0.54,3.41,1.56,0.65,2.33,0.43,3.0,0.67,2.01,0.0,1.99,0.29,0.91,0.03,0.0,0.17,0.037,0.011,0.0,0.0,0.0,0.0,0.0,0.05580596739461643,0.0,1.1851030846405115,0.14,0.0,0.0,7.64,99.99999999999999,50.04844337394175,16.42837758785908,6.588197335911951,1.168748380247873,10.142405013052123,12.94803906834854,1.66151754180023,0.029494394233140184,0.7865171795504049,0.0,0.05503583177357799,0.08875797859746187,0.0,0.0,0.05446631468386558,0.0,0.012833168805528143,0.8141906475321025,1278.3678996393246,0.24,39.0
142,1,EPRR11,Galeetal./thisstudy,GIL7904-007-036,0.0,0.0,0.0,0.0,ICP-MS,0.0,0.0,GL,22.42,-108.42,50.52886153875501,0.9927281786736945,14.860840008024395,8.089029971439352,12.96563166692007,8.814222919739164,0.0,0.040110229441361396,2.0957594883111326,0.14,0.09225352771513119,0.0,5.0,0.0,0.0,286.0,389.0,45.0,85.0,87.0,71.1,15.3,0.21,73.0,25.6,48.4,0.64,0.0,0.002,0.28,1.2,4.6,0.89,5.23,2.09,0.87,3.04,0.58,4.08,0.89,2.66,0.0,2.52,0.4,1.49,0.0,0.0,0.19,0.036,0.013,0.0,0.0,0.0,0.0,0.0,0.05701292078932773,0.0,1.463549550191325,0.14,0.01081625,0.00572175,9.38,99.99999999999997,49.20840410649967,12.964296402274622,8.463897492010616,1.2767710410616577,13.77957282266359,11.31095495825987,1.8282982105771877,0.03499135331248217,0.8660359944839334,0.0,0.049736919546481836,0.12213316981667265,0.009435877843068461,0.004991539031418202,0.08048011261870887,0.0,0.11894273127753312,1.3137882820075337,1379.4932661146777,0.24,39.0
143,1,EPRR11,Galeetal./thisstudy,GIL7904-011-019,0.0,0.0,0.0,0.0,ICP-MS,0.0,0.0,GL,22.53,-108.4,50.05638960524642,1.3328327962958508,15.122140523386756,8.514897521478634,12.406368434693709,8.51810433722912,0.0,0.040085196881078214,2.284856222221458,0.11,0.129675611910288,0.0,5.7,0.0,0.0,304.0,369.0,45.7,110.0,80.0,77.1,16.7,0.25,72.0,34.3,73.3,0.8,0.0,0.0,0.38,1.67,6.47,1.25,7.47,2.82,1.07,3.99,0.77,5.13,1.12,3.29,0.0,3.11,0.48,2.26,0.0,0.0,0.26,0.046,0.017,0.0,0.0,0.0,0.0,0.0,0.05404791316987668,0.0,1.5406018374868027,0.14,0.0139975,0.005810755000000001,9.88,100.0,48.477307269905204,12.678484518418298,8.978421676742748,1.2916489246622032,14.843006664258468,10.40156649025968,1.9156358318087243,0.033607646172083026,1.1174542352217578,0.0,0.04531406313261994,0.0922245957752592,0.011735579812401744,0.004871768463855154,0.1087207353666885,0.0,0.14893617021276606,1.5647169806722228,1408.8487702557263,0.24,39.0
147,1,EPRR11,Galeetal./thisstudy,GIL7904-014-794,0.0,0.0,0.0,0.0,ICP-MS,0.0,0.0,GL,22.46,-108.38,50.41663152060231,1.2901697016777818,14.171864087421834,8.6269347385521,12.68166807540641,8.541123451417251,0.17002236378699448,0.030003946550646084,2.32030519991663,0.0,0.13821818044330964,0.0,5.6,0.0,0.0,303.0,357.0,47.6,49.0,91.0,79.5,16.1,0.21,97.0,31.9,72.0,1.0,0.0,0.0,0.44,1.95,6.91,1.3,7.25,2.7,1.11,3.67,0.72,4.78,1.04,3.07,0.0,2.89,0.45,2.17,0.08,0.0,0.32,0.056,0.022,0.0,0.0,0.0,0.0,0.0,0.052185984251324945,0.0,1.5608727499734056,0.14,0.00623525,0.00605234,10.03,100.0,48.76587272027282,11.806867316745183,9.105802323074276,1.3003947359060382,15.112235668653698,10.565354804257506,1.9330933080344948,0.024996896224583953,1.074866537657116,0.1416490786059761,0.04347720159100391,0.0,0.0051947131995201175,0.005042327169878285,0.11515236860791746,0.0,0.1543340380549684,1.5555138594459974,1418.9559409261678,0.24,39.0
148,1,EPRR11,Galeetal./thisstudy,GIL7904-015-022,0.0,0.0,0.0,0.0,ICP-MS,0.0,0.0,GL,22.517,-108.342,47.843577125572814,0.9606742112643776,17.712430770186963,7.599133151561907,12.608849022844955,9.696805319949812,0.16011236854406294,0.0300210691020118,1.8813203303927395,0.08,0.07965590335067133,0.0,0.0,0.0,0.0,218.0,359.0,38.0,137.0,80.0,59.0,0.0,0.19,57.0,23.5,69.3,0.84,0.0,0.0,0.0,1.11,3.98,0.74,4.31,1.63,0.7,2.66,0.49,3.33,0.72,2.1,0.0,2.05,0.33,0.0,0.0,0.0,0.24,0.037,0.013,0.0,0.0,0.0,0.0,0.0,0.05250829087073553,0.0,1.3749124363589709,0.14,0.017433249999999997,0.0048317,8.83,100.00000000000003,47.294009020021655,16.440748838990604,7.801337646694112,1.2761992035463496,12.452090029586014,11.70358391928143,1.746249029226115,0.027865675998289107,0.8917016319452514,0.1486169386575421,0.04873840487345558,0.07425631886353243,0.016181612135345972,0.004484803198161615,0.07393692698212727,0.0,0.06846762925011649,1.447214560001184,1347.2398995367162,0.24,39.0
151,1,EPRR14,HEKINIAN/1987,ALV0923-R002,0.0,0.0,0.0,0.0,DCP,0.0,0.0,GL,20.82,-109.12,49.17608911359289,1.0402828463134253,16.785923209445755,7.35692068846238,12.261197819655322,9.26154728222729,0.16159733534965828,0.05049916729676821,2.5249583648384104,0.9,0.0,0.0,0.0,35.5,0.0,231.0,338.0,0.0,142.0,80.0,64.4,0.0,0.0,98.0,26.0,64.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04989527805456654,0.0,1.3310888947635415,0.14,0.0180695,0.0,8.47,100.0,48.176444114247495,15.485741408603593,7.516828730641592,1.2279871746686486,11.903765230108888,11.311486203396388,2.329383485048679,0.04658766970097353,0.9597059958400542,0.14908054304311547,0.04603055571162141,0.8302889923802651,0.016669896608683607,0.0,0.0,0.0,0.0667288847410173,1.4065695112839185,1346.3634058640073,0.24,39.0
154,1,EPRR14,HEKINIAN/1987,GIL1979-008-002,0.0,0.0,0.0,0.0,DCP,0.0,0.0,GL,20.93,-109.03,49.377530773075726,1.2023749376560648,16.833249127184907,7.358935410101002,11.883472300500774,8.927633912096281,0.16031665835414197,0.050098955735669366,2.8255811034917517,0.11,0.0,0.0,0.0,36.7,0.0,250.0,337.0,0.0,136.0,80.0,69.2,0.0,0.0,139.0,28.5,91.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04935340311599342,0.0,1.3314534186877174,0.14,0.017306000000000002,0.0,8.54,100.00000000000001,48.62465043830041,15.465390601596429,7.618817410954011,1.2232604075574591,12.09378322611294,10.917829317555567,2.5959762795536823,0.04602794821903691,1.1046707572568846,0.14728943430091815,0.045342978704820465,0.10106147383206357,0.0158997260557972,0.0,0.0,0.0,0.0770650669127827,1.4060576641782598,1349.9579143011383,0.24,39.0
156,1,EPRR14,HEKINIAN/1987+ADs-SARDA/1985,ALV0979-R007,0.0,0.0,0.0,0.0,DCP+ADs-NN,0.0,0.0,GL,20.833,-109.1,49.52640519178102,1.2292707750165135,16.833898133903823,7.024520534524115,12.048885447682519,8.9909474040464,0.16254820165507616,0.050796313017211304,2.814115741153506,0.11,0.0,0.0,0.0,37.0,0.0,242.0,321.0,0.0,130.0,79.0,64.7,0.0,0.0,139.0,28.0,89.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04766457809002378,0.0,1.270947679129832,0.14,0.016542499999999998,0.0,8.04,100.00000000000003,48.95169800130516,15.825856574487974,7.219969387807565,1.1948412378162963,11.314650232246374,11.327378332735508,2.6456018534297896,0.04775454609079044,1.1556600153971304,0.15281454749052958,0.04481034461156423,0.10341301874029875,0.015551907841012636,0.0,0.0,0.0,0.05704856199905709,1.2888028027444054,1330.7423939730243,0.24,39.0
159,1,EPRR14,Galeetal./thisstudy,CYA1978-006-010,0.0,0.0,0.0,0.0,ICP-MS,0.0,0.0,GL,20.92,-109.07,50.06395531366808,1.2810841530304993,15.322173163626687,7.96569992486726,12.434650152034132,8.64223436568194,0.1728446873136388,0.04066933819144442,2.419825622390943,0.12,0.1645074729843927,0.0,0.0,0.0,0.0,253.0,344.0,41.5,113.0,81.0,66.8,16.4,0.72,132.0,29.2,81.8,1.58,0.0,0.007,0.53,2.39,8.09,1.51,8.55,2.99,1.1,3.85,0.73,4.84,1.04,3.08,0.0,2.86,0.44,2.09,0.11,0.0,0.34,0.103,0.03,0.702496,0.0,0.0,0.0,0.0,0.05112038204252904,0.0,1.4412354241684318,0.14,0.01437925,0.005276725,9.11,99.99999999999999,48.83472365573403,13.409164742689947,8.34952866337526,1.261293879744979,13.526508612569089,10.882155594100741,2.117704849874063,0.03559167814914393,1.121137861698032,0.15126463213386154,0.04473788523319826,0.10501772509285022,0.012583967696178042,0.0046179137953380744,0.14396833811328688,0.0,0.11660777385159017,1.4093507456978032,1376.4398582856911,0.24,39.0
160,1,EPRR14,Galeetal./thisstudy,CYA1978-018-062,0.0,0.0,0.0,0.0,ICP-MS,0.0,0.0,GL,20.87,-109.07,50.72043222596706,1.3171506570866396,15.258683765942147,8.04252191217102,11.226176369630743,8.76411783369187,0.11145120944579257,0.06079156878861413,2.8065440924076857,0.0,0.19108816455887706,0.0,0.0,0.0,0.0,255.0,310.0,44.4,115.0,83.0,71.8,16.9,1.79,143.0,29.6,84.7,3.53,0.0,0.017,0.6,3.21,9.43,1.56,8.42,2.88,1.13,3.66,0.72,4.75,1.03,2.96,0.0,2.82,0.43,2.14,0.21,0.0,0.42,0.231,0.072,0.702562,0.513119,0.0,0.0,0.0,0.045907361086409845,0.0,1.455134839223166,0.14,0.014633750000000001,0.00564546,9.23,100.00000000000003,49.453717379102514,13.356180488394683,8.426063706813244,1.2737038034037618,13.678372475895396,9.826459482829547,2.4566148707073867,0.053211874455755565,1.152923946541372,0.09755510316888528,0.04018347911400843,0.0,0.012809165536171495,0.00494156533136308,0.16726265870592505,0.0,0.11738746690203009,1.4053649136257167,1375.4067498111526,0.24,39.0
162,1,EPRR14,Galeetal./thisstudy,ALV0918-R001,0.0,0.0,0.0,0.0,ICP-MS,0.0,0.0,GL,20.87,-109.07,49.80385218810653,1.2911368433009935,15.793906501774943,7.910365059957419,12.140689852124845,8.507490827952283,0.17014981655904565,0.0900793146489065,2.6323177502958237,0.12,0.1787573955143856,0.0,5.7,0.0,0.0,278.0,342.0,41.9,103.0,79.0,73.1,16.8,1.27,116.0,31.4,82.3,2.7,0.0,0.015,0.55,2.92,8.93,1.52,8.51,2.88,1.12,3.89,0.75,5.0,1.07,3.11,0.0,2.98,0.45,2.22,0.17,0.0,0.0,0.18,0.052,0.0,0.0,18.447,15.487,37.862,0.050030771990519876,0.0,1.4312236777742855,0.14,0.01310675,0.005327585,9.19,99.99999999999997,48.599157981895914,13.808357904549675,8.306609221659409,1.2512957944858194,13.441385663149715,10.614409466551809,2.3013929840916134,0.07875489299172818,1.1288201328814382,0.14875924231770893,0.043741097606749664,0.10491406596333497,0.01145902028387452,0.004657821700960607,0.15628470987025161,0.0,0.11738746690203009,1.4839624328188483,1376.7076036663575,0.24,39.0
